SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1	826	1917	gi|1878296596|gb|MN605989.1|	5393	6218	7353	96.610	0.0	1364	Human papillomavirus 4 isolate P2, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1367	1917	1917	gi|1878296596|gb|MN605989.1|	6039	6589	7353	97.822	0.0	940	Human papillomavirus 4 isolate P2, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	827	1006	1917	gi|1878296596|gb|MN605989.1|	6039	6218	7353	96.111	2.34e-73	294	Human papillomavirus 4 isolate P2, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1007	1186	1917	gi|1878296596|gb|MN605989.1|	6039	6218	7353	96.111	2.34e-73	294	Human papillomavirus 4 isolate P2, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1187	1366	1917	gi|1878296596|gb|MN605989.1|	6039	6218	7353	96.111	2.34e-73	294	Human papillomavirus 4 isolate P2, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1	826	1917	gi|9626597|ref|NC_001457.1|	5393	6218	7353	96.610	0.0	1364	Human papillomavirus type 4, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1367	1917	1917	gi|9626597|ref|NC_001457.1|	6039	6589	7353	97.822	0.0	940	Human papillomavirus type 4, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	827	1006	1917	gi|9626597|ref|NC_001457.1|	6039	6218	7353	96.111	2.34e-73	294	Human papillomavirus type 4, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1007	1186	1917	gi|9626597|ref|NC_001457.1|	6039	6218	7353	96.111	2.34e-73	294	Human papillomavirus type 4, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1187	1366	1917	gi|9626597|ref|NC_001457.1|	6039	6218	7353	96.111	2.34e-73	294	Human papillomavirus type 4, complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1	801	1917	gi|1653972927|gb|MK620828.1|	5202	6002	6002	96.504	0.0	1319	Human papillomavirus 4 strain HPV4/S17-SI/CO/2018 E6 gene, partial cds; E7 gene, complete cds; E1 and E2 genes, partial cds; L2 gene, complete cds; and L1 gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	827	981	1917	gi|1653972927|gb|MK620828.1|	5848	6002	6002	95.484	8.74e-60	249	Human papillomavirus 4 strain HPV4/S17-SI/CO/2018 E6 gene, partial cds; E7 gene, complete cds; E1 and E2 genes, partial cds; L2 gene, complete cds; and L1 gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1007	1161	1917	gi|1653972927|gb|MK620828.1|	5848	6002	6002	95.484	8.74e-60	249	Human papillomavirus 4 strain HPV4/S17-SI/CO/2018 E6 gene, partial cds; E7 gene, complete cds; E1 and E2 genes, partial cds; L2 gene, complete cds; and L1 gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1187	1341	1917	gi|1653972927|gb|MK620828.1|	5848	6002	6002	95.484	8.74e-60	249	Human papillomavirus 4 strain HPV4/S17-SI/CO/2018 E6 gene, partial cds; E7 gene, complete cds; E1 and E2 genes, partial cds; L2 gene, complete cds; and L1 gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1367	1521	1917	gi|1653972927|gb|MK620828.1|	5848	6002	6002	95.484	8.74e-60	249	Human papillomavirus 4 strain HPV4/S17-SI/CO/2018 E6 gene, partial cds; E7 gene, complete cds; E1 and E2 genes, partial cds; L2 gene, complete cds; and L1 gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	266	826	1917	gi|2130833611|gb|MZ516382.1|	1	561	604	99.287	0.0	994	Human papillomavirus 4 isolate MY/2020/2193572 L1 protein gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1367	1589	1917	gi|2130833611|gb|MZ516382.1|	382	604	604	99.552	7.65e-105	398	Human papillomavirus 4 isolate MY/2020/2193572 L1 protein gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	827	1006	1917	gi|2130833611|gb|MZ516382.1|	382	561	604	99.444	1.69e-81	321	Human papillomavirus 4 isolate MY/2020/2193572 L1 protein gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1007	1186	1917	gi|2130833611|gb|MZ516382.1|	382	561	604	99.444	1.69e-81	321	Human papillomavirus 4 isolate MY/2020/2193572 L1 protein gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1187	1366	1917	gi|2130833611|gb|MZ516382.1|	382	561	604	99.444	1.69e-81	321	Human papillomavirus 4 isolate MY/2020/2193572 L1 protein gene, partial cds
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1	813	1917	gi|312100|emb|X70829.1|	5374	6186	7308	84.748	0.0	908	Human papillomavirus type 65 complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1367	1917	1917	gi|312100|emb|X70829.1|	6020	6570	7308	82.396	1.29e-152	557	Human papillomavirus type 65 complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	827	993	1917	gi|312100|emb|X70829.1|	6020	6186	7308	80.838	1.22e-32	158	Human papillomavirus type 65 complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1007	1173	1917	gi|312100|emb|X70829.1|	6020	6186	7308	80.838	1.22e-32	158	Human papillomavirus type 65 complete genome
SRR6976994Score=410.373_Edges=15_11_27_21_25_27_21_25_27_21_25_27_21_25_27_21_23_Position=1634_Alignment=40M2I81M1D73M74I5M57I6M59I5M50I47M6I8M1I125M4D_ScaffoldSuperpaths=_OriginScaffoldPath=	1187	1353	1917	gi|312100|emb|X70829.1|	6020	6186	7308	80.838	1.22e-32	158	Human papillomavirus type 65 complete genome
SRR14864804Score=434.172_Edges=9_Position=226_Alignment=40M7I37M1D43M6I42M4I96M6D130M_ScaffoldSuperpaths=_OriginScaffoldPath=	83	242	1215	gi|2065708455|gb|MZ374374.1|	5770	5920	7937	73.457	1.13e-11	88.7	Human papillomavirus 52 isolate PAP3332, complete genome
SRR14864804Score=434.172_Edges=9_Position=226_Alignment=40M7I37M1D43M6I42M4I96M6D130M_ScaffoldSuperpaths=_OriginScaffoldPath=	83	242	1215	gi|337238597|gb|HQ537736.1|	5770	5920	7937	73.457	1.13e-11	88.7	Human papillomavirus type 52 isolate Z096, complete genome
SRR14864804Score=434.172_Edges=9_Position=226_Alignment=40M7I37M1D43M6I42M4I96M6D130M_ScaffoldSuperpaths=_OriginScaffoldPath=	83	242	1215	gi|156187047|gb|EU077209.1|	206	356	1590	73.457	1.13e-11	88.7	Human papillomavirus type 52 isolate 17 major capsid protein L1 (L1) gene, complete cds
SRR14864804Score=434.172_Edges=9_Position=226_Alignment=40M7I37M1D43M6I42M4I96M6D130M_ScaffoldSuperpaths=_OriginScaffoldPath=	83	242	1215	gi|156187043|gb|EU077207.1|	206	356	1590	73.457	1.13e-11	88.7	Human papillomavirus type 52 isolate 15 major capsid protein L1 (L1) gene, complete cds
SRR14864804Score=434.172_Edges=9_Position=226_Alignment=40M7I37M1D43M6I42M4I96M6D130M_ScaffoldSuperpaths=_OriginScaffoldPath=	83	242	1215	gi|156187023|gb|EU077197.1|	206	356	1590	73.457	1.13e-11	88.7	Human papillomavirus type 52 isolate 5 major capsid protein L1 (L1) gene, complete cds
SRR4201718Score=598.373_Edges=35_Position=550_Alignment=40M3I77M2I45M1D103M6I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	1	1212	1212	gi|1571847261|ref|NC_040787.1|	5924	7135	7869	75.924	0.0	852	Molossus molossus papillomavirus 1 isolate MmoPV1_MF, complete genome
SRR4201718Score=598.373_Edges=35_Position=550_Alignment=40M3I77M2I45M1D103M6I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	1	1205	1212	gi|2183431454|gb|OL704823.1|	7364	8565	8872	74.463	0.0	779	Molossus molossus papillomavirus type 2 strain MAVG-32, complete genome
SRR4201718Score=598.373_Edges=35_Position=550_Alignment=40M3I77M2I45M1D103M6I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	1	1212	1212	gi|2183431473|gb|OL704825.1|	7409	8609	8923	73.306	0.0	697	Eumops bonariensis papillomavirus type 2 strain MAVG-34, complete genome
SRR4201718Score=598.373_Edges=35_Position=550_Alignment=40M3I77M2I45M1D103M6I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	1	677	1212	gi|1569059511|gb|MH230934.1|	585	1258	1259	71.137	3.67e-81	319	Tadarida brasiliensis papillomavirus isolate A5 putative late protein L2 (L2) and putative major capsid protein L1 (L1) genes, partial cds
SRR4201718Score=598.373_Edges=35_Position=550_Alignment=40M3I77M2I45M1D103M6I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	142	1130	1212	gi|2737909595|gb|PP711985.1|	6726	7721	8491	66.179	2.32e-58	243	MAG: Mops bat papillomavirus isolate 11A/Kenya/BAT1213/2015 genomic sequence
SRR4201718Score=598.373_Edges=35_Position=550_Alignment=40M3I77M2I45M1D103M6I70M1D58M_ScaffoldSuperpaths=_OriginScaffoldPath=	4	210	1212	gi|2737909595|gb|PP711985.1|	4268	4032	8491	66.667	3.94e-11	86.0	MAG: Mops bat papillomavirus isolate 11A/Kenya/BAT1213/2015 genomic sequence
SRR7875388Score=564.13_Edges=41_53_47_17_15_29_33_Position=2624_Alignment=40M1I25M1I56M2I43M1D99M3D69M2I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	1	1190	1191	gi|256352174|ref|NC_013117.1|	5580	6769	7498	77.918	0.0	956	Francolinus leucoscepus papillomavirus 1, complete genome
SRR7875388Score=564.13_Edges=41_53_47_17_15_29_33_Position=2624_Alignment=40M1I25M1I56M2I43M1D99M3D69M2I59M_ScaffoldSuperpaths=_OriginScaffoldPath=	111	1077	1191	gi|1605373213|gb|MK620319.1|	260	1220	1656	68.519	1.75e-91	352	Duck papillomavirus 3 strain NL14_D101 L1 (L1) gene, complete cds
